marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
hyundai,I30,6.0,Diesel,2017,Manuelle,0,150000.0
volkswagen,Caddy,8.0,Diesel,2010,Manuelle,0,120000.0
seat,Ibiza,6.0,Diesel,2013,Manuelle,0,87000.0
jeep,Compass,6.0,Diesel,2019,Manuelle,0,260000.0
opel,Crossland,6.0,Diesel,2019,Manuelle,0,179000.0
dacia,Dokker,6.0,Diesel,2014,Manuelle,0,91000.0
mercedes,Gle,9.0,Diesel,2018,Automatique,0,370000.0
toyota,Starlet,6.0,Essence,1997,Manuelle,0,30000.0
dacia,Sandero,6.0,Diesel,2017,Manuelle,0,75000.0
bmw,X1,11.0,Essence,2010,Automatique,0,120000.0
hyundai,Santa,8.0,Diesel,2018,Automatique,0,275000.0
hyundai,Santa,9.0,Diesel,2017,Automatique,0,240000.0
opel,Astra,7.0,Diesel,2005,Manuelle,0,66000.0
mercedes,Classe,9.0,Diesel,2013,Automatique,0,200000.0
toyota,Corolla,8.0,Diesel,2003,Manuelle,0,60000.0
hyundai,H1,10.0,Diesel,2000,Manuelle,0,65000.0
renault,Clio,6.0,Diesel,2008,Manuelle,0,58000.0
honda,Jazz,8.0,Essence,2004,Manuelle,0,47000.0
honda,Cr-v,6.0,Diesel,2015,Manuelle,0,160000.0
ford,Focus,7.0,Diesel,2011,Manuelle,0,89000.0
toyota,Corolla,8.0,Diesel,1999,Manuelle,0,35000.0
suzuki,Vitara,11.0,Essence,2003,Manuelle,0,35000.0
peugeot,Partner,7.0,Diesel,2008,Manuelle,0,60000.0
seat,Toledo,6.0,Diesel,2016,Manuelle,0,123000.0
bmw,Serie,6.0,Diesel,2014,Manuelle,0,148000.0
hyundai,I30,6.0,Diesel,2021,Automatique,0,225000.0
seat,Leon,8.0,Diesel,2007,Manuelle,0,82000.0
audi,A1,6.0,Diesel,2014,Automatique,0,158000.0
mercedes,Classe,8.0,Diesel,2006,Manuelle,0,53500.0
dacia,Dokker,7.0,Diesel,2017,Manuelle,0,100000.0
toyota,Prius,10.0,Hybride,2011,Automatique,0,100000.0
ford,Transit,10.0,Diesel,2012,Manuelle,0,160000.0
dacia,Duster,6.0,Diesel,2018,Manuelle,0,153000.0
volkswagen,Polo,6.0,Diesel,2016,Manuelle,0,126000.0
peugeot,407,6.0,Diesel,2004,Manuelle,0,70000.0
ford,Focus,6.0,Diesel,2012,Manuelle,0,112000.0
peugeot,508,6.0,Diesel,2017,Manuelle,0,146000.0
renault,Kangoo,6.0,Diesel,2009,Manuelle,0,70000.0
renault,Megane,6.0,Diesel,2005,Manuelle,0,65000.0
renault,Megane,6.0,Diesel,2004,Manuelle,0,63000.0
volkswagen,Passat,8.0,Diesel,2010,Automatique,0,134000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,115000.0
volkswagen,Cc,8.0,Diesel,2018,Manuelle,0,185000.0
ford,Fiesta,6.0,Diesel,2020,Manuelle,0,140000.0
toyota,Corolla,5.0,Diesel,2016,Manuelle,0,131000.0
volkswagen,Golf,8.0,Diesel,1998,Manuelle,0,34000.0
dacia,Dokker,6.0,Diesel,2016,Manuelle,0,98000.0
ford,Mondeo,8.0,Diesel,2012,Manuelle,0,115000.0
audi,A4,10.0,Essence,2009,Manuelle,0,110000.0
hyundai,Accent,6.0,Diesel,2010,Manuelle,0,68000.0
volkswagen,Touareg,12.0,Diesel,2016,Automatique,0,210000.0
bmw,Serie,8.0,Diesel,2019,Automatique,0,350000.0
mazda,6,13.0,Essence,2012,Manuelle,0,80000.0
volkswagen,Tiguan,8.0,Diesel,2020,Automatique,0,345000.0
fiat,Ducato,8.0,Diesel,2015,Manuelle,0,125000.0
mercedes,250,10.0,Diesel,1993,Manuelle,0,80000.0
fiat,Linea,5.0,Diesel,2010,Manuelle,0,60000.0
peugeot,307,6.0,Diesel,2006,Manuelle,0,70000.0
mini,Cooper,9.0,Essence,2006,Manuelle,0,85000.0
dacia,Duster,6.0,Diesel,2017,Manuelle,0,128000.0
toyota,C-hr,6.0,Essence,2019,Automatique,0,215000.0
audi,A3,6.0,Diesel,2015,Automatique,0,200000.0
toyota,Corolla,7.0,Essence,2004,Manuelle,0,58000.0
peugeot,206+,6.0,Essence,2010,Manuelle,0,65000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,235000.0
volkswagen,Touareg,12.0,Diesel,2013,Automatique,0,158000.0
volkswagen,Golf,8.0,Diesel,2008,Manuelle,0,82000.0
volkswagen,Passat,8.0,Diesel,2012,Manuelle,0,129000.0
nissan,Qashqai,6.0,Diesel,2018,Automatique,0,250000.0
dfsk,Super,5.0,Diesel,2021,Manuelle,0,130000.0
mercedes,Vito,9.0,Diesel,2007,Manuelle,0,95000.0
fiat,Doblo,8.0,Diesel,2002,Manuelle,0,55000.0
hyundai,Santa,9.0,Diesel,2006,Manuelle,0,90000.0
mitsubishi,L200,10.0,Diesel,2020,Automatique,0,320000.0
dacia,Duster,6.0,Diesel,2016,Manuelle,0,120000.0
seat,Leon,6.0,Diesel,2014,Manuelle,0,140000.0
volkswagen,Passat,8.0,Diesel,2009,Automatique,0,128000.0
skoda,Octavia,8.0,Diesel,2020,Automatique,0,280000.0
opel,Astra,8.0,Diesel,2015,Automatique,0,123000.0
volkswagen,Caddy,6.0,Diesel,2013,Manuelle,0,160000.0
volkswagen,Passat,8.0,Diesel,2009,Manuelle,0,100000.0
renault,Clio,5.0,Diesel,2016,Manuelle,0,108000.0
bmw,Serie,8.0,Diesel,2011,Automatique,0,140000.0
bmw,Serie,8.0,Diesel,2015,Automatique,0,210000.0
fiat,Punto,7.0,Essence,2011,Manuelle,0,62000.0
citroen,C3,6.0,Diesel,2020,Manuelle,0,110000.0
fiat,500,7.0,Essence,2019,Automatique,0,135000.0
hyundai,Ix35,7.0,Diesel,2015,Manuelle,0,159000.0
toyota,Yaris,6.0,Essence,2018,Manuelle,0,96000.0
nissan,Qashqai,6.0,Diesel,2018,Manuelle,0,195000.0
toyota,Yaris,6.0,Essence,2007,Manuelle,0,60000.0
honda,Civic,11.0,Essence,2018,Manuelle,0,380000.0
renault,Grand,7.0,Diesel,2012,Manuelle,0,120000.0
volvo,S60,6.0,Diesel,2017,Automatique,0,185000.0
renault,Fluence,6.0,Diesel,2014,Manuelle,0,108000.0
volkswagen,Jetta,6.0,Diesel,2016,Manuelle,0,163000.0
dacia,Sandero,6.0,Diesel,2016,Manuelle,0,82000.0
volkswagen,Golf,8.0,Diesel,2004,Manuelle,0,95000.0
opel,Astra,7.0,Diesel,2004,Manuelle,0,60000.0
bmw,Serie,17.0,Essence,2012,Automatique,0,195000.0
suzuki,Splash,6.0,Essence,2013,Manuelle,0,50000.0
volkswagen,Polo,8.0,Essence,2004,Manuelle,0,47000.0
mercedes,Classe,12.0,Diesel,2010,Automatique,0,120000.0
citroen,C4,6.0,Diesel,2016,Manuelle,0,140000.0
bmw,Serie,11.0,Essence,2007,Manuelle,0,85000.0
land-rover,Freelander,8.0,Diesel,2013,Automatique,0,125000.0
dacia,Duster,6.0,Diesel,2018,Manuelle,0,140000.0
volkswagen,Polo,8.0,Diesel,2005,Manuelle,0,60000.0
seat,Ateca,8.0,Diesel,2020,Automatique,0,260000.0
bmw,X3,8.0,Diesel,2015,Manuelle,0,240000.0
hyundai,Accent,6.0,Diesel,2022,Automatique,0,195000.0
volkswagen,Tiguan,8.0,Diesel,2020,Automatique,0,330000.0
renault,Fluence,6.0,Diesel,2013,Manuelle,0,100000.0
volkswagen,Passat,8.0,Diesel,2017,Automatique,0,195000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,125000.0
dacia,Logan,6.0,Diesel,2009,Manuelle,0,60000.0
peugeot,2008,6.0,Diesel,2014,Manuelle,0,128000.0
renault,Megane,6.0,Diesel,2016,Manuelle,0,123000.0
dacia,Logan,6.0,Diesel,2021,Manuelle,0,122000.0
toyota,Rav-4,8.0,Diesel,2014,Manuelle,0,150000.0
kia,Sportage,8.0,Diesel,2015,Automatique,0,165000.0
citroen,Berlingo,7.0,Diesel,2008,Manuelle,0,65000.0
suzuki,Alto,6.0,Essence,2009,Manuelle,0,39000.0
peugeot,3008,8.0,Diesel,2018,Automatique,0,220000.0
mercedes,Classe,12.0,Diesel,2004,Automatique,0,65000.0
peugeot,306,8.0,Essence,2000,Manuelle,0,40000.0
audi,A1,8.0,Essence,2014,Automatique,0,140000.0
audi,Q5,8.0,Diesel,2012,Automatique,0,220000.0
peugeot,Partner,7.0,Diesel,2009,Manuelle,0,58000.0
ford,Tourneo,6.0,Diesel,2018,Manuelle,0,180000.0
lancia,Delta,6.0,Diesel,2012,Automatique,0,83000.0
ford,Fiesta,7.0,Essence,2012,Manuelle,0,78000.0
mercedes,Classe,9.0,Diesel,2013,Automatique,0,230000.0
volkswagen,Golf,8.0,Diesel,2009,Manuelle,0,81000.0
peugeot,508,6.0,Diesel,2014,Manuelle,0,129000.0
volkswagen,Golf,6.0,Diesel,2010,Manuelle,0,118000.0
bmw,X5,8.0,Diesel,2018,Automatique,0,410000.0
ford,Kuga,8.0,Diesel,2016,Manuelle,0,150000.0
kia,Cerato,8.0,Diesel,2007,Manuelle,0,62000.0
volkswagen,Tiguan,8.0,Diesel,2019,Automatique,0,360000.0
opel,Astra,7.0,Diesel,2014,Manuelle,0,110000.0
ford,Focus,7.0,Diesel,2009,Manuelle,0,90000.0
mercedes,Classe,12.0,Diesel,2016,Automatique,0,360000.0
dacia,Dokker,7.0,Diesel,2019,Manuelle,0,112000.0
mercedes,Classe,12.0,Diesel,2008,Automatique,0,150000.0
dacia,Dokker,6.0,Diesel,2013,Manuelle,0,60000.0
peugeot,207,6.0,Diesel,2007,Manuelle,0,63000.0
nissan,X,9.0,Diesel,2001,Manuelle,0,55000.0
volkswagen,Touran,8.0,Diesel,2015,Automatique,0,185000.0
fiat,Palio,6.0,Essence,2002,Manuelle,0,32000.0
bmw,X5,12.0,Diesel,2003,Automatique,0,50000.0
renault,Megane,8.0,Essence,2005,Manuelle,0,43000.0
volvo,Xc90,8.0,Diesel,2020,Automatique,0,585000.0
fiat,Palio,6.0,Essence,2003,Manuelle,0,33000.0
ford,Fiesta,6.0,Diesel,2006,Manuelle,0,65000.0
citroen,C-elysee,6.0,Diesel,2017,Manuelle,0,115000.0
dacia,Logan,8.0,Essence,2007,Manuelle,0,52000.0
peugeot,308,6.0,Diesel,2009,Manuelle,0,80000.0
renault,Kadjar,6.0,Diesel,2019,Automatique,0,207000.0
volkswagen,Polo,5.0,Diesel,2013,Manuelle,0,109000.0
hyundai,Elantra,6.0,Diesel,2020,Manuelle,0,188000.0
citroen,Berlingo,7.0,Diesel,2007,Manuelle,0,49000.0
nissan,Patrol,12.0,Diesel,2004,Automatique,0,105000.0
mercedes,Classe,9.0,Diesel,2008,Automatique,0,131000.0
nissan,Note,4.0,Diesel,2015,Manuelle,0,85000.0
renault,Clio,6.0,Diesel,2018,Manuelle,0,118000.0
ford,Mondeo,11.0,Essence,2009,Manuelle,0,55000.0
nissan,Pick-up,10.0,Diesel,2008,Manuelle,0,100000.0
jeep,Grand,16.0,Diesel,2016,Automatique,0,230000.0
volkswagen,Touareg,12.0,Diesel,2015,Automatique,0,190000.0
mitsubishi,Lancer,9.0,Essence,2010,Automatique,0,110000.0
jeep,Wrangler,11.0,Diesel,2016,Automatique,0,300000.0
volkswagen,Polo,8.0,Essence,2006,Manuelle,0,50000.0
citroen,C3,6.0,Essence,2006,Manuelle,0,48000.0
bmw,Serie,8.0,Diesel,2006,Manuelle,0,75000.0
peugeot,307,6.0,Diesel,2006,Manuelle,0,65000.0
fiat,Punto,5.0,Diesel,2017,Manuelle,0,86000.0
dacia,Dokker,5.0,Diesel,2021,Manuelle,0,155000.0
opel,Corsa,7.0,Essence,2007,Manuelle,0,50000.0
hyundai,Ix35,8.0,Diesel,2012,Manuelle,0,120000.0
hyundai,Terracan,10.0,Diesel,2004,Manuelle,0,61000.0
volkswagen,Polo,7.0,Essence,2012,Manuelle,0,80000.0
hyundai,Elantra,6.0,Diesel,2010,Manuelle,0,85000.0
audi,A4,9.0,Essence,2011,Manuelle,0,105000.0
seat,Leon,6.0,Diesel,2017,Automatique,0,170000.0
dacia,Duster,6.0,Diesel,2011,Manuelle,0,100000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,92000.0
renault,Megane,6.0,Diesel,2004,Manuelle,0,62000.0
renault,Kadjar,6.0,Diesel,2017,Manuelle,0,180000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,115000.0
volkswagen,Touareg,12.0,Diesel,2009,Automatique,0,130000.0
ford,Focus,6.0,Diesel,2012,Manuelle,0,114000.0
ford,Focus,7.0,Diesel,2011,Manuelle,0,100000.0
toyota,Yaris,6.0,Essence,2006,Manuelle,0,53000.0
mercedes,Gla,8.0,Diesel,2018,Automatique,0,360000.0
jeep,Wrangler,12.0,Diesel,2016,Manuelle,0,245000.0
mercedes,250,8.0,Diesel,1991,Manuelle,0,42000.0
jaguar,Xf,8.0,Diesel,2016,Automatique,0,265000.0
toyota,Corolla,8.0,Diesel,2006,Manuelle,0,65000.0
land-rover,Defender,9.0,Diesel,1998,Manuelle,0,95000.0
ford,Fiesta,6.0,Diesel,2013,Manuelle,0,95000.0
peugeot,406,8.0,Diesel,1999,Manuelle,0,39000.0
jaguar,E-pace,8.0,Diesel,2020,Automatique,0,450000.0
bmw,X5,15.0,Diesel,2006,Automatique,0,90000.0
seat,Leon,8.0,Diesel,2008,Manuelle,0,83000.0
dacia,Duster,6.0,Diesel,2017,Manuelle,0,118000.0
toyota,Corolla,8.0,Essence,2006,Manuelle,0,49000.0
volkswagen,Caddy,8.0,Diesel,2018,Manuelle,0,160000.0
toyota,Corolla,5.0,Diesel,2015,Manuelle,0,129000.0
land-rover,Range,12.0,Diesel,2015,Automatique,0,430000.0
volkswagen,Polo,5.0,Diesel,2014,Manuelle,0,119000.0
mercedes,Classe,9.0,Diesel,2004,Manuelle,0,110000.0
renault,R4,6.0,Essence,1993,Manuelle,0,33000.0
mercedes,Classe,9.0,Diesel,2001,Automatique,0,90000.0
ford,Transit,8.0,Diesel,2021,Manuelle,0,270000.0
citroen,C3,6.0,Essence,2006,Manuelle,0,48000.0
peugeot,301,9.0,Essence,2017,Automatique,0,93000.0
volkswagen,Golf,7.0,Diesel,1984,Manuelle,0,35000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,120000.0
opel,Insignia,11.0,Essence,2010,Automatique,0,65000.0
opel,Zafira,8.0,Diesel,2001,Manuelle,0,70000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,129000.0
bmw,Serie,8.0,Diesel,2017,Automatique,0,297000.0
nissan,Qashqai,6.0,Diesel,2013,Manuelle,0,137000.0
volvo,Xc40,8.0,Diesel,2020,Automatique,0,320000.0
volvo,Xc60,8.0,Diesel,2017,Automatique,0,245000.0
mini,Cooper,6.0,Diesel,2007,Manuelle,0,80000.0
kia,Sorento,9.0,Diesel,2010,Automatique,0,140000.0
renault,Clio,7.0,Essence,2006,Manuelle,0,63000.0
ford,Kuga,8.0,Diesel,2014,Manuelle,0,148000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,97000.0
ford,Fiesta,7.0,Essence,2016,Manuelle,0,87000.0
hyundai,Ix35,8.0,Diesel,2016,Automatique,0,178000.0
hyundai,I10,6.0,Essence,2011,Manuelle,0,58000.0
jaguar,Xf,11.0,Diesel,2010,Automatique,0,135000.0
ford,Fiesta,6.0,Diesel,2013,Manuelle,0,93000.0
renault,Trafic,6.0,Diesel,2017,Manuelle,0,160000.0
renault,Clio,6.0,Diesel,2020,Automatique,0,160000.0
fiat,Ducato,8.0,Diesel,2005,Manuelle,0,240000.0
kia,Sportage,6.0,Diesel,2016,Manuelle,0,155000.0
hyundai,I20,6.0,Diesel,2015,Manuelle,0,96000.0
alfa-romeo,Giulietta,8.0,Diesel,2011,Manuelle,0,102000.0
volkswagen,Tiguan,8.0,Diesel,2012,Manuelle,0,190000.0
dacia,Logan,6.0,Diesel,2018,Manuelle,0,120000.0
peugeot,206,6.0,Diesel,2004,Manuelle,0,49000.0
renault,Kangoo,6.0,Diesel,2019,Manuelle,0,145000.0
audi,A4,11.0,Diesel,2008,Automatique,0,80000.0
alfa-romeo,Mito,8.0,Essence,2012,Manuelle,0,83000.0
renault,Megane,6.0,Diesel,2017,Automatique,0,170000.0
renault,Kadjar,7.0,Diesel,2017,Automatique,0,170000.0
volkswagen,Polo,8.0,Essence,2003,Manuelle,0,45000.0
volkswagen,Touareg,12.0,Diesel,2005,Automatique,0,58000.0
mercedes,Classe,9.0,Diesel,1997,Manuelle,0,52000.0
dacia,Logan,6.0,Diesel,2012,Manuelle,0,68000.0
volkswagen,Polo,6.0,Diesel,2007,Manuelle,0,65000.0
ford,Fiesta,6.0,Diesel,2012,Manuelle,0,85000.0
audi,Q5,8.0,Diesel,2016,Automatique,0,430000.0
hyundai,Tucson,8.0,Diesel,2006,Manuelle,0,52000.0
kia,Cerato,8.0,Diesel,2007,Manuelle,0,47000.0
toyota,C-hr,10.0,Hybride,2018,Automatique,0,200000.0
peugeot,Partner,7.0,Diesel,2003,Manuelle,0,58000.0
audi,A5,8.0,Diesel,2011,Automatique,0,170000.0
dacia,Duster,6.0,Diesel,2018,Manuelle,0,148000.0
citroen,C3,6.0,Diesel,2010,Manuelle,0,68000.0
ford,Focus,7.0,Diesel,2011,Manuelle,0,98000.0
volkswagen,Polo,9.0,Essence,2005,Manuelle,0,51000.0
lancia,Delta,8.0,Essence,2011,Manuelle,0,65000.0
audi,A6,8.0,Diesel,2013,Automatique,0,175000.0
skoda,Octavia,8.0,Diesel,2013,Manuelle,0,118000.0
volkswagen,Golf,6.0,Diesel,2011,Manuelle,0,148000.0
mercedes,Classe,7.0,Diesel,2013,Automatique,0,280000.0
volkswagen,Passat,6.0,Diesel,2011,Manuelle,0,150000.0
citroen,C3,6.0,Diesel,2008,Manuelle,0,55000.0
mazda,3,9.0,Essence,2009,Manuelle,0,65000.0
hyundai,H100,10.0,Diesel,2022,Manuelle,0,210000.0
mercedes,Classe,9.0,Diesel,2009,Automatique,0,150000.0
opel,Corsa,8.0,Essence,2016,Manuelle,0,86000.0
skoda,Octavia,8.0,Diesel,2021,Manuelle,0,215000.0
opel,Insignia,8.0,Diesel,2010,Manuelle,0,94000.0
honda,Accord,11.0,Essence,2008,Automatique,0,55000.0
dacia,Lodgy,6.0,Diesel,2012,Manuelle,0,95000.0
skoda,Octavia,8.0,Diesel,2014,Manuelle,0,145000.0
volkswagen,Jetta,8.0,Diesel,2009,Manuelle,0,95000.0
dacia,Duster,6.0,Diesel,2019,Manuelle,0,163000.0
kia,Sorento,9.0,Diesel,2010,Manuelle,0,75000.0
ssangyong,Kyron,8.0,Diesel,2009,Manuelle,0,65000.0
ford,Focus,6.0,Diesel,2012,Manuelle,0,105000.0
renault,Kangoo,6.0,Diesel,2018,Manuelle,0,127000.0
fiat,500,7.0,Essence,2017,Manuelle,0,120000.0
ford,Fiesta,6.0,Diesel,2015,Manuelle,0,110000.0
ford,Fiesta,6.0,Diesel,2013,Manuelle,0,98000.0
dacia,Logan,8.0,Essence,2009,Manuelle,0,40000.0
ford,Focus,6.0,Diesel,2018,Manuelle,0,155000.0
citroen,C4,6.0,Diesel,2017,Manuelle,0,140000.0
volkswagen,Golf,8.0,Diesel,2008,Manuelle,0,103000.0
ford,Focus,6.0,Diesel,2010,Manuelle,0,83000.0
renault,Grand,7.0,Diesel,2013,Manuelle,0,125000.0
fiat,Palio,6.0,Essence,2000,Manuelle,0,33000.0
peugeot,307,8.0,Diesel,2003,Manuelle,0,58000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,180000.0
opel,Astra,7.0,Diesel,2011,Manuelle,0,107000.0
ford,Mondeo,8.0,Diesel,2009,Manuelle,0,90000.0
mercedes,Classe,9.0,Diesel,2008,Automatique,0,129000.0
skoda,Kodiaq,8.0,Diesel,2019,Automatique,0,265000.0
volkswagen,Caddy,8.0,Diesel,2018,Manuelle,0,183000.0
ford,Fiesta,7.0,Essence,2013,Manuelle,0,75000.0
kia,Cerato,8.0,Diesel,2007,Manuelle,0,62000.0
volkswagen,Caddy,7.0,Diesel,2012,Manuelle,0,145000.0
renault,Megane,6.0,Diesel,2016,Manuelle,0,135000.0
peugeot,308,8.0,Essence,2009,Manuelle,0,65000.0
audi,A4,8.0,Diesel,2014,Automatique,0,205000.0
skoda,Fabia,7.0,Essence,2008,Manuelle,0,53000.0
honda,Accord,9.0,Diesel,2009,Manuelle,0,97000.0
skoda,Superb,8.0,Diesel,2012,Manuelle,0,108000.0
fiat,Bravo,8.0,Essence,2008,Manuelle,0,53000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,120000.0
peugeot,308,6.0,Diesel,2017,Manuelle,0,117000.0
peugeot,508,6.0,Diesel,2019,Manuelle,0,184000.0
citroen,C4,6.0,Diesel,2018,Manuelle,0,137000.0
peugeot,2008,6.0,Diesel,2017,Manuelle,0,150000.0
peugeot,3008,8.0,Diesel,2017,Manuelle,0,190000.0
volkswagen,Cc,8.0,Diesel,2018,Automatique,0,240000.0
mercedes,190,10.0,Diesel,1992,Manuelle,0,60000.0
toyota,Corolla,7.0,Essence,2003,Manuelle,0,60000.0
renault,Clio,6.0,Diesel,2004,Manuelle,0,51000.0
peugeot,3008,6.0,Diesel,2017,Manuelle,0,145000.0
ford,Fiesta,5.0,Diesel,2017,Manuelle,0,105000.0
ford,Transit,9.0,Diesel,2019,Manuelle,0,175000.0
volkswagen,Coccinelle,4.0,Essence,1940,Manuelle,0,150000.0
hyundai,Santa,9.0,Diesel,2012,Automatique,0,140000.0
fiat,Punto,8.0,Diesel,2002,Manuelle,0,40000.0
ford,Ranger,9.0,Diesel,2019,Automatique,0,360000.0
volvo,S60,9.0,Diesel,2008,Automatique,0,73000.0
toyota,Corolla,8.0,Diesel,2008,Manuelle,0,75000.0
renault,Clio,7.0,Diesel,2015,Manuelle,0,85000.0
renault,Clio,6.0,Diesel,2004,Manuelle,0,50000.0
fiat,Doblo,5.0,Diesel,2018,Manuelle,0,140000.0
renault,Kangoo,7.0,Diesel,2008,Manuelle,0,63000.0
fiat,Tipo,5.0,Diesel,2020,Manuelle,0,120000.0
land-rover,Freelander,8.0,Diesel,2004,Manuelle,0,75000.0
mercedes,Classe,8.0,Diesel,2011,Automatique,0,190000.0
skoda,Octavia,8.0,Diesel,2021,Automatique,0,285000.0
jeep,Grand,12.0,Diesel,2016,Automatique,0,220000.0
toyota,Rav-4,9.0,Diesel,2008,Manuelle,0,105000.0
volkswagen,Gol,8.0,Diesel,2005,Manuelle,0,38000.0
citroen,Jumper,9.0,Diesel,2011,Manuelle,0,110000.0
fiat,Palio,7.0,Diesel,2000,Manuelle,0,38000.0
audi,A5,11.0,Essence,2010,Automatique,0,115000.0
jaguar,Xf,9.0,Diesel,2012,Automatique,0,175000.0
ford,Ka,7.0,Essence,2012,Manuelle,0,72000.0
peugeot,206+,6.0,Diesel,2010,Manuelle,0,69000.0
renault,Clio,6.0,Diesel,2007,Manuelle,0,55000.0
citroen,Berlingo,6.0,Diesel,2009,Manuelle,0,107000.0
mercedes,Classe,8.0,Diesel,2018,Automatique,0,350000.0
land-rover,Range,8.0,Diesel,2020,Automatique,0,550000.0
opel,Astra,6.0,Diesel,2021,Automatique,0,225000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,99000.0
volkswagen,Touran,6.0,Diesel,2013,Manuelle,0,165000.0
dacia,Logan,8.0,Essence,2011,Manuelle,0,59000.0
audi,A6,14.0,Essence,2007,Automatique,0,100000.0
renault,Clio,7.0,Essence,2007,Manuelle,0,55000.0
dacia,Dokker,5.0,Diesel,2016,Manuelle,0,82000.0
dacia,Logan,6.0,Diesel,2015,Manuelle,0,90000.0
fiat,Palio,7.0,Diesel,2001,Manuelle,0,35000.0
hyundai,I20,8.0,Essence,2018,Automatique,0,120000.0
mercedes,Cla,9.0,Diesel,2014,Automatique,0,255500.0
mercedes,207d,10.0,Diesel,1979,Manuelle,0,70000.0
citroen,C4,7.0,Diesel,2014,Manuelle,0,110000.0
mercedes,190,8.0,Diesel,1992,Manuelle,0,48000.0
mitsubishi,Lancer,8.0,Diesel,2012,Manuelle,0,70000.0
peugeot,Rcz,6.0,Essence,2014,Manuelle,0,140000.0
jeep,Grand,11.0,Diesel,2016,Automatique,0,220000.0
mercedes,Classe,9.0,Diesel,2014,Automatique,0,350000.0
mercedes,Classe,12.0,Diesel,2007,Automatique,0,110000.0
ford,Focus,6.0,Diesel,2018,Manuelle,0,155000.0
zotye,Nomad,6.0,Essence,2016,Manuelle,0,69500.0
dacia,Logan,7.0,Essence,2016,Manuelle,0,69000.0
fiat,Punto,6.0,Diesel,2016,Manuelle,0,71000.0
dacia,Sandero,7.0,Essence,2017,Manuelle,0,71000.0
dacia,Duster,6.0,Diesel,2014,Manuelle,0,115000.0
mercedes,Classe,11.0,Diesel,2014,Automatique,0,390000.0
nissan,Qashqai,6.0,Diesel,2011,Manuelle,0,123000.0
volkswagen,Polo,8.0,Essence,2011,Automatique,0,110000.0
ford,Focus,6.0,Diesel,2016,Manuelle,0,137000.0
renault,Laguna,6.0,Diesel,2008,Manuelle,0,80000.0
jaguar,Xf,17.0,Essence,2009,Automatique,0,75000.0
ford,Transit,9.0,Diesel,2013,Automatique,0,100000.0
mercedes,Classe,8.0,Diesel,1997,Manuelle,0,59000.0
mercedes,Classe,9.0,Diesel,2008,Manuelle,0,145000.0
ds,Ds3,8.0,Essence,2012,Manuelle,0,82500.0
citroen,Berlingo,7.0,Diesel,2009,Manuelle,0,85000.0
bmw,X6,12.0,Diesel,2008,Automatique,0,160000.0
ssangyong,Korando,8.0,Diesel,2012,Manuelle,0,83000.0
renault,Clio,6.0,Diesel,2018,Manuelle,0,110000.0
cupra,Leon,2.0,Essence,2019,Automatique,0,300000.0
nissan,X,9.0,Diesel,2004,Manuelle,0,56000.0
bmw,Serie,8.0,Diesel,2018,Automatique,0,260000.0
hyundai,Santa,9.0,Diesel,2011,Manuelle,0,115000.0
renault,Megane,6.0,Diesel,2019,Manuelle,0,158000.0
peugeot,207,6.0,Diesel,2010,Manuelle,0,70000.0
hyundai,I40,7.0,Diesel,2014,Automatique,0,135000.0
citroen,Xsara,7.0,Diesel,2004,Manuelle,0,40000.0
fiat,Panda,6.0,Essence,2007,Manuelle,0,50000.0
fiat,Punto,6.0,Essence,2011,Manuelle,0,68000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,145000.0
audi,A6,8.0,Diesel,2014,Automatique,0,210000.0
hyundai,I20,6.0,Diesel,2015,Manuelle,0,92000.0
dacia,Sandero,6.0,Diesel,2016,Manuelle,0,91000.0
bmw,Serie,12.0,Diesel,2017,Automatique,0,500000.0
dacia,Logan,6.0,Diesel,2016,Manuelle,0,79000.0
toyota,Corolla,5.0,Diesel,2011,Manuelle,0,96000.0
honda,Cr-v,6.0,Diesel,2014,Manuelle,0,163000.0
citroen,C6,11.0,Diesel,2008,Automatique,0,145000.0
ford,Kuga,8.0,Diesel,2014,Automatique,0,165000.0
alfa-romeo,Stelvio,8.0,Diesel,2018,Automatique,0,380000.0
jeep,Grand,12.0,Diesel,2014,Automatique,0,240000.0
seat,Leon,8.0,Diesel,2010,Manuelle,0,100000.0
volkswagen,Golf,8.0,Diesel,1992,Manuelle,0,40000.0
mercedes,Classe,8.0,Diesel,2008,Manuelle,0,70000.0
volkswagen,Polo,8.0,Essence,2002,Manuelle,0,54000.0
mitsubishi,Lancer,8.0,Diesel,2012,Manuelle,0,75000.0
audi,A3,8.0,Diesel,2021,Automatique,0,360000.0
